###### 摸摸🐟 https://jihulab.com/moyuer/moyu/-/raw/main/moyulive.txt

4K8K,_3347#genre#
青海卫视 576,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225546/index.m3u8?fmt=ts2hls
全纪实,http://[2409:8087:6a01:1020::d]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226221/1/index.m3u8?fmt=ts2hls
赛事,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225750/index.m3u8
赛事,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225653/index.m3u8
赛事,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225653/index.m3u8
赛事,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225749/index.m3u8
赛事,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225749/index.m3u8
赛事,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225750/index.m3u8
厦门卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226199/index.m3u8
厦门卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226199/index.m3u8
厦门卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226199/index.m3u8
山东教育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225719/index.m3u8
山东教育,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225719/index.m3u8
山东教育,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225719/index.m3u8
山东教育卫视 3.5M576,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
山东教育卫视 3.5M576,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
山东卫视,http://120.196.232.15:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226693/1.m3u8
山东卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225697/index.m3u8
山东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225738/index.m3u8
山东卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225539/index.m3u8
山东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225484/index.m3u8?fmt=ts2hls
山东卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225738/index.m3u8
山东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225697/index.m3u8
山东卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225539/index.m3u8
山东卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225697/index.m3u8
山东卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225738/index.m3u8
山东卫视 8M1080,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225697/index.m3u8
山东卫视 8M1080,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225697/index.m3u8
山东卫视 576,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225539/index.m3u8?fmt=ts2hls
山东卫视 576,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225539/index.m3u8?fmt=ts2hls
山东卫视 576,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225539/index.m3u8?fmt=ts2hls
山东卫视 576,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225539/index.m3u8?fmt=ts2hls
山西卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225549/index.m3u8
山西卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225549/index.m3u8
山西卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225730/index.m3u8
山西卫视,http://live.cooltv.top/tv/yqdtv.php?id=133
山西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225549/index.m3u8
山西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225730/index.m3u8
山西卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225730/index.m3u8
山西卫视 3.5M576,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
山西卫视 3.5M576,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
山西卫视 576,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225549/index.m3u8?fmt=ts2hls
山西卫视 576,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225549/index.m3u8?fmt=ts2hls
山西卫视 576,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225549/index.m3u8?fmt=ts2hls
山西卫视 576,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225549/index.m3u8?fmt=ts2hls
山西卫视 576,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225549/index.m3u8?fmt=ts2hls
山西卫视 576,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225549/index.m3u8?fmt=ts2hls
山西卫视 576,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225549/index.m3u8?fmt=ts2hls
陕西卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225729/index.m3u8
陕西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225729/index.m3u8
陕西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225531/index.m3u8
陕西卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225531/index.m3u8
陕西卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225531/index.m3u8
陕西卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225729/index.m3u8
陕西卫视 576,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225531/index.m3u8?fmt=ts2hls
陕西卫视 576,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225531/index.m3u8?fmt=ts2hls
陕西卫视 576,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225531/index.m3u8?fmt=ts2hls
陕西卫视 576,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225531/index.m3u8?fmt=ts2hls
陕西卫视 576,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225531/index.m3u8?fmt=ts2hls
深圳卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225598/index.m3u8?fmt=ts2hls
深圳卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225559/index.m3u8
深圳卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225598/index.m3u8
深圳卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225559/index.m3u8
深圳卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225598/index.m3u8
深圳卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225598/index.m3u8
深圳卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225559/index.m3u8
深圳卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视 8M1080,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225700/index.m3u8
深圳卫视 8M1080,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225700/index.m3u8
深圳卫视 576,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225559/index.m3u8?fmt=ts2hls
深圳卫视 576,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225559/index.m3u8?fmt=ts2hls
深圳卫视 576,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225559/index.m3u8?fmt=ts2hls
深圳卫视 576,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225559/index.m3u8?fmt=ts2hls
深圳卫视 576,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225559/index.m3u8?fmt=ts2hls
世界地理,http://[2409:8087:6a01:1020::c]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226071/1/index.m3u8?fmt=ts2hls
四川卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225532/index.m3u8
四川卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225532/index.m3u8
四川卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225487/index.m3u8?fmt=ts2hls
四川卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225733/index.m3u8
四川卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225532/index.m3u8
四川卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225733/index.m3u8
四川卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225733/index.m3u8
四川卫视 3.5M576,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
四川卫视 576,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225532/index.m3u8?fmt=ts2hls
四川卫视 576,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225532/index.m3u8?fmt=ts2hls
四川卫视 576,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225532/index.m3u8?fmt=ts2hls
四川卫视 576,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225532/index.m3u8?fmt=ts2hls
四川卫视 576,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225532/index.m3u8?fmt=ts2hls
体育赛事,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225666/index.m3u8
天津卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225698/index.m3u8
天津卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225556/index.m3u8
天津卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225698/index.m3u8
天津卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225556/index.m3u8
天津卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225739/index.m3u8
天津卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225556/index.m3u8
天津卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225739/index.m3u8
天津卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225698/index.m3u8
天津卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225485/index.m3u8?fmt=ts2hls
天津卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225739/index.m3u8
天津卫视 8M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225698/index.m3u8
天津卫视 8M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225698/index.m3u8
天津卫视 8M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225485/index.m3u8?fmt=ts2hls
天津卫视 8M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225485/index.m3u8?fmt=ts2hls
武博世界,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225656/index.m3u8
武博世界,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225656/index.m3u8
西藏卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225562/index.m3u8
西藏卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225562/index.m3u8
西藏卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225723/index.m3u8
西藏卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225723/index.m3u8
西藏卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225723/index.m3u8
西藏卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225562/index.m3u8
西藏卫视 576,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225562/index.m3u8?fmt=ts2hls
西藏卫视 576,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225562/index.m3u8?fmt=ts2hls
西藏卫视 576,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225562/index.m3u8?fmt=ts2hls
西藏卫视 576,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225562/index.m3u8?fmt=ts2hls
新疆卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225534/index.m3u8
新疆卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225530/index.m3u8
新疆卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225534/index.m3u8
新疆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226200/index.m3u8
新疆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225534/index.m3u8
新疆卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226200/index.m3u8
新疆卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225725/index.m3u8
炫舞未来,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225707/index.m3u8
延边卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226201/index.m3u8
延边卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226201/index.m3u8
延边卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226201/index.m3u8
央视精品,http://[2409:8087:6a01:1020::c]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225675/1/index.m3u8?fmt=ts2hls
央视台球,http://[2409:8087:6a01:1020::c]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226117/1/index.m3u8?fmt=ts2hls
优购物,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226219/index.m3u8
优漫卡通,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225665/index.m3u8
优漫卡通,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225665/index.m3u8
优漫卡通,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225665/index.m3u8
云南卫视,http://120.196.232.52:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226709/1.m3u8
云南卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225538/index.m3u8
云南卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225664/index.m3u8
云南卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225664/index.m3u8
云南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225538/index.m3u8
云南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225664/index.m3u8
浙江卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225557/index.m3u8
浙江卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225557/index.m3u8
浙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225557/index.m3u8
浙江卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225491/index.m3u8?fmt=ts2hls
浙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视 4M1080,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225744/index.m3u8
浙江卫视 4M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225744/index.m3u8
浙江卫视 4M1080,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225744/index.m3u8
浙江卫视 4M1080,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225744/index.m3u8
浙江卫视 4M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225744/index.m3u8
浙江卫视 8M1080,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视 8M1080,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视 8M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视 8M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视 8M1080,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视 576,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225557/index.m3u8?fmt=ts2hls
浙江卫视 576,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225557/index.m3u8?fmt=ts2hls
浙江卫视 576,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225557/index.m3u8?fmt=ts2hls
中国功夫,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225660/index.m3u8
中国功夫,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225660/index.m3u8
中华美食,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225924/index.m3u8
中华美食,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225924/index.m3u8
重庆汽摩,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225506/index.m3u8
重庆汽摩,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225506/index.m3u8
重庆汽摩,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225506/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225612/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225612/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225612/index.m3u8?fmt=ts2hls
重庆卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225540/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225540/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225612/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225540/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视 576,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225540/index.m3u8?fmt=ts2hls
重庆卫视 576,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225540/index.m3u8?fmt=ts2hls
重庆卫视 576,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225540/index.m3u8?fmt=ts2hls
重庆卫视 576,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225540/index.m3u8?fmt=ts2hls
重庆卫视 576,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225540/index.m3u8?fmt=ts2hls
足球,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226240/index.m3u8

甘肃移动IPV6,#genre#
//央视
CCTV-1,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226247/1.m3u8
CCTV-2,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226220/1.m3u8
CCTV-3,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226490/1.m3u8
CCTV-4,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226539/1.m3u8
CCTV-5,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226587/1.m3u8
CCTV-5+,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226253/1.m3u8
CCTV-6,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226492/1.m3u8
CCTV-7,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226432/1.m3u8
CCTV-8,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226589/1.m3u8
CCTV-9,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226434/1.m3u8
CCTV-10,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226164/1.m3u8
CCTV-11,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226541/1.m3u8
CCTV-12,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002147/1.m3u8
CCTV-13,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226438/1.m3u8
CCTV-14,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226166/1.m3u8
CCTV-15,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226616/1.m3u8
CCTV-16,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226413/1.m3u8
CCTV-17,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226407/1.m3u8
//卫视
安徽卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226205/1.m3u8
江苏卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226157/1.m3u8
东方卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226155/1.m3u8
广东卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226180/1.m3u8
北京卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226161/1.m3u8
黑龙江卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226142/1.m3u8
浙江卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226144/1.m3u8
湖北卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226159/1.m3u8
山东卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226162/1.m3u8
湖南卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226193/1.m3u8
天津卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226191/1.m3u8
东南卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226182/1.m3u8
江西卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226207/1.m3u8
深圳卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226199/1.m3u8
辽宁卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226209/1.m3u8
河北卫视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226442/1.m3u8
